model,split,example_id,true_label,pred_label,parse_method,prompt_tokens,gen_tokens,total_tokens,latency_s,code_len_chars,system_sha1,system_len_chars,user_sha1,response_text
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1280,18,1298,0.281817922999835,830,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e6c8d0a54d4210222aa71b838a5e6bd7840471a6,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1530,20,1550,0.3853121640004247,1557,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d2db43d18a38c5e83f02d6b305b27e4e201b3067,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1281,18,1299,0.28358129399930476,823,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e6d3dc0045083a444a684ae3a552e11877baea7b,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1302,18,1320,0.29197773699888785,916,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,534aee029a872c534772284fa93aaa6738ffdb4f,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1279,20,1299,0.3058877700004814,817,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f4766a6c25223d9408e0627895ab01aebdbb3a01,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1227,20,1247,0.2925135269997554,574,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,db942d25b81cfeb5bbb0d46302e1c48bfcd2683c,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1390,20,1410,0.338467909999963,976,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8a8ebab1e7bcc728b2708e7ae59c99c7cc20dbdf,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1285,18,1303,0.28900579600122,770,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e5976d65eb4f1678bdc0a7a21f7a49ac9d4e3c6d,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1337,18,1355,0.30624600099872623,855,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4e2895b7ff7b4bf5a394a22f5cf96db8d5844800,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,quadratic,json,1181,32,1213,0.4163810330010165,463,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e170e463a282baad508281190802ed099e3b04c4,"
{
 ""complexity"": ""quadratic""
}

















"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1154,18,1172,0.24933171399970888,473,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a3f0a74495e1559a9375b3d3a9b8d45cd971fbb6,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1247,20,1267,0.30151408900019305,663,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a7a30da5af29ebaa49ff6a9d6aecbc2fbb780b71,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1297,20,1317,0.31349859299916716,683,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f0381b2b2eae2481e10bcd597a5dc567ed06e235,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1270,20,1290,0.3036390300003404,482,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,81487b8f4dceb9e1a345ae9f446dd96fcce969a2,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1270,20,1290,0.23196065800038923,482,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,81487b8f4dceb9e1a345ae9f446dd96fcce969a2,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n),fallback,1240,18,1258,0.27716147099999944,630,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6d0aa76b66da7744f46b89960a32f35f92091c94,"The time complexity of the code is O(n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1323,20,1343,0.3177168449983583,799,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c992488fb3d88152c369836f533cb9dc6f0b824f,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1091,20,1111,0.25733517600019695,341,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,692f782efd1d1688e90fcd8f6b6744b72604392a,"The time complexity of the code is O(nlogn).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1093,20,1113,0.25856819600085146,296,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,504cf8df1a60c8d1f90c5b29f63acc0989b56312,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1043,18,1061,0.22049578500082134,188,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b18f562a06c32c72302e16c283a758ffeae6b332,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1013,18,1031,0.21141569300016272,131,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0c649cb5d81bcabff454073fee34c4ba2c6e9d4d,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1035,18,1053,0.21129583299989463,174,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4d9a97ebd431d3842cb395afac1890e0d55e9d47,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1093,20,1113,0.2573613260010461,332,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6aa0020894b89796e50a16aa56342e648279da88,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n),fallback,1359,18,1377,0.31005710200042813,1231,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f4c1891eb48b5597adc11b866fe510b490683232,"The time complexity of the code is O(n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1149,20,1169,0.2719417299995257,396,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8a5f688e827d098031f397d49b4f63f0855779da,"The time complexity of the code is O(nlogn).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1054,18,1072,0.22064821499952814,201,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,865346f99a8497f2dc53a07a638361d31fcf931e,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1156,20,1176,0.2720336809998116,405,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b3801e5d553910de716b40466d091dc117b1161d,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1273,20,1293,0.30512833000102546,719,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a30cc28d9a52d1f49f3b0a6e148e3a3c05294b47,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1132,20,1152,0.2646860890017706,352,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0b022d4568c033db57e2ca2b077c5ead60b974c0,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1167,20,1187,0.2743196009996609,432,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,04351ec8483f9cc61f99322fa220eeb3baa0612d,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1239,20,1259,0.3001596680005605,527,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c1c1779b20e97722d15ccff519bf8e8a3d469c99,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1220,20,1240,0.29081351599961636,549,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8f31837c6bb1057850492a4aa87be53dcb452d01,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1104,20,1124,0.25937210700067226,279,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c91ab80dfa6786f4315011c6edc70bce6433a201,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2),fallback,1778,20,1798,0.45521602500048175,2269,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9e62159222d27f0febbc295214a091d7c07dfdd7,"The time complexity of the code is O(n^2)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1216,20,1236,0.288910785000553,522,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a82ffc3f99d1ed55aff0a23e7005c66bf7f1d9dd,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1151,20,1171,0.2726368809999258,451,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b3b739a3af03832b1699f5b582615c9d799a50ef,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1408,20,1428,0.3483591129988781,1370,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c1f8e8186d95df8d0b37d38a6775c7257f0d3685,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,i'm happy to help you with your vote.,fallback,1514,18,1532,0.2849876039999799,1646,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8e58757d0db929424ceac8a695be6b2cf2e88934,"I'm happy to help you with your vote.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1437,20,1457,0.2822171139996499,1460,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8618e7e29a2482a60830b81f2c930dba39ff6361,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n),fallback,1301,20,1321,0.31404523299897846,808,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a02d24eb7cbbc3495c359dfa3ab622eef78e07b3,"The time complexity of the code is O(n log n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,linear,json,1203,19,1222,0.28499486400141905,411,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3a3f932f65b4d1cdb12867d3693586e6617d2f7a,"
```json
{
    ""complexity"": ""linear""
}
```
"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1171,18,1189,0.2522194649991434,416,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fec372a0b7b6078fb715499f722ed9b97766fdc9,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1142,20,1162,0.27100649000021804,374,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,afedf2cbd4ed3ca8114a038ca1b1df4f991bece9,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1241,20,1261,0.3003223190007702,510,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f461b90ce099df5410f284b1680cdb5dd4f035af,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1202,20,1222,0.28236211300099967,505,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a55b594807e5508cab74f82eaefabbb4bca7d3be,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1217,18,1235,0.26755640899864375,628,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,79d1ed4d2d122f9bf2d82badd4ddd4b3fdadc509,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1136,18,1154,0.2434118920009496,400,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8d32a7849c1cec75c01697d00bf0a06209f05780,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1702,18,1720,0.40852862099927734,1995,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e7b3c16bf519a13e8af0e7a61fe0ee9567af1dbb,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,,error,0,0,0,0.0,11963,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a61478a2c6b995e84b0402629c96dc837c95165b,ERROR: ValueError('Requested tokens (4829) exceed context window of 4096')
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1138,18,1156,0.2439063219990203,343,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,aaa59d6a86b4274247e3e5524b07217e642230e5,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1041,18,1059,0.22059536499909882,153,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fd8743ac7995df3daabe82fe96d63f3e8048c6b9,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1224,20,1244,0.29162218700002995,628,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,09eb0c618c6fc85605529cf03d8c5d5019bc4ee0,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1100,18,1118,0.2357497989996773,307,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1cb5dea85c822076a2fb6cd714de49454f039e4b,"The time complexity of the code is O(n).

"
